"avatarThumbnail","cid","createTime","createTimeISO","diggCount","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/01199eec696a5eef647373d834d4fa27~c5_100x100.jpg?lk3s=30310797&nonce=98940&refresh_token=f0e64559ac4a136f16fe89327edc12fb&x-expires=1720058400&x-signature=DztXJl3b%2F58LdvbcoADmTlGoCO8%3D&shp=30310797&shcp=-","6913203904726040582","1609605719","2021-01-02T16:41:59.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio","6656131106821292037","arielvikara","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d5916270a4921771bb8456543c0631db~c5_100x100.jpg?lk3s=30310797&nonce=14202&refresh_token=ba75d19d804575a0c2eb7d127313cfc8&x-expires=1720058400&x-signature=Pq3tboqPkT3AEm5iDPmhzx5m1jg%3D&shp=30310797&shcp=-","6950199645431791621","1618219462","2021-04-12T09:24:22.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@mrs_ca_patriot","6843748846829732870","user283637999","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/01199eec696a5eef647373d834d4fa27~c5_100x100.jpg?lk3s=30310797&nonce=98940&refresh_token=f0e64559ac4a136f16fe89327edc12fb&x-expires=1720058400&x-signature=DztXJl3b%2F58LdvbcoADmTlGoCO8%3D&shp=30310797&shcp=-","6913203706657898501","1609605672","2021-01-02T16:41:12.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@jamescharles","6656131106821292037","arielvikara","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ceff8d00c9a98b107dc61a3fefde3398~c5_100x100.jpg?lk3s=30310797&nonce=23959&refresh_token=779c6378626da7081014843ff8201f4f&x-expires=1720058400&x-signature=hrtpSq7fVCDnnD1qOm%2Fu%2BGxUzhU%3D&shp=30310797&shcp=-","6911708771199238149","1609257607","2020-12-29T16:00:07.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@laurelcaddell","6817946698867311621","aidahcates","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a826c73b0534b0cbcfbca3d6e63f7e37~c5_100x100.jpg?lk3s=30310797&nonce=6278&refresh_token=d351b93413e5e3fe5a87bbfd61901e82&x-expires=1720058400&x-signature=C5ucPWDxIRRjiTipb%2B8%2BVBL%2ByKc%3D&shp=30310797&shcp=-","6917781934676967429","1610671624","2021-01-15T00:47:04.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio","6622775538866601990","miiataaylor","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343306977566539822~c5_100x100.jpg?lk3s=30310797&nonce=31065&refresh_token=cea46555038d16ef72c8b55d3b83aec3&x-expires=1720058400&x-signature=%2BQsQS1sPVaEca8UNS%2FPbWTFUVJA%3D&shp=30310797&shcp=-","6917317300413218821","1610563443","2021-01-13T18:44:03.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@aileenmarroquinn","6743792582398641157","na47471","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a826c73b0534b0cbcfbca3d6e63f7e37~c5_100x100.jpg?lk3s=30310797&nonce=16&refresh_token=fbb94277ef2777e165694b8022810e31&x-expires=1720062000&x-signature=g%2B2EyaZPJFOTh5BXoRSrkvMgULA%3D&shp=30310797&shcp=-","6917781915026194438","1610671618","2021-01-15T00:46:58.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@jamescharles","6622775538866601990","miiataaylor","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b53a86fee205ac4c14501a4f20b0cac~c5_100x100.jpg?lk3s=30310797&nonce=48206&refresh_token=c5f8bf3c00a8e1257f5b38ccf2e105a7&x-expires=1720062000&x-signature=23JWIBoRDkXXH1aezeOixFMXvMw%3D&shp=30310797&shcp=-","6911537002106421253","1609217613","2020-12-29T04:53:33.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@bellalikesbbt","6856937318206686213","multigraincheeri0s","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b376479386f8e3b7c7e9607a9fb0614a~c5_100x100.jpg?lk3s=30310797&nonce=50611&refresh_token=e8c37efa71c4ae79c3247040990f7e1e&x-expires=1720062000&x-signature=VGUBhG2gD8WrjnfHCrLswYvGKmg%3D&shp=30310797&shcp=-","6912460475351547910","1609432625","2020-12-31T16:37:05.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@tesnim.aaa","6774894630879790085","imanayx","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c7221b5d1533087f2a75389f50bc11e7~c5_100x100.jpg?lk3s=30310797&nonce=87674&refresh_token=9e1644d785be62f643ec3e549d5041a5&x-expires=1720062000&x-signature=9feB7br3tm9GEz5jpR2md74UPcA%3D&shp=30310797&shcp=-","6912132664183455749","1609356300","2020-12-30T19:25:00.000Z","2",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@macy_w_h @prace.gajic @schaefer.e_","6794253346648966150","leiamck","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7effda8d3cee1bb12cb993c2071ac2bf~c5_100x100.jpg?lk3s=30310797&nonce=31070&refresh_token=ce2202fec17b1842b56f41e4aecf84ea&x-expires=1720062000&x-signature=1HcwIryNcrFjGOCCYp%2Fqf2q7mrs%3D&shp=30310797&shcp=-","6912105958471254021","1609350083","2020-12-30T17:41:23.000Z","1",,"1","https://www.tiktok.com/@brennalip/video/6911139349606239493","@juliafranson14","6664222975125094406","avafransonnn","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335469167216328709~c5_100x100.jpg?lk3s=30310797&nonce=35264&refresh_token=154ceafe0183a7406698e32345a2bedc&x-expires=1720062000&x-signature=RZUQaavQLW%2BgAA0jcUtSGBywtuE%3D&shp=30310797&shcp=-","6911538582340009989","1609217982","2020-12-29T04:59:42.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@jamescharles","6832876790299935750","user144054056","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7328081412098588677~c5_100x100.jpg?lk3s=30310797&nonce=11987&refresh_token=4fe88e48c4c71151914572e1366857c3&x-expires=1720062000&x-signature=LGRTzvr1W6P%2FQ2Y%2FFEL1hpvgzPI%3D&shp=30310797&shcp=-","6912020889395593218","1609330276","2020-12-30T12:11:16.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio","6803166883518858245","lauramcld","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/33f6ddd0c6644d681393fb1774b9e736~c5_100x100.jpg?lk3s=30310797&nonce=55434&refresh_token=cb0637667e1cb151891f968ea35d36b1&x-expires=1720062000&x-signature=DaHS%2Fv3Z9peE7CW49JBL7ck3r9Q%3D&shp=30310797&shcp=-","6912012829663526913","1609328402","2020-12-30T11:40:02.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@sh1ir0","6526099503726990351","_kimportant","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335486302094524421~c5_100x100.jpg?lk3s=30310797&nonce=2340&refresh_token=36fb882adf2a1ab47d050507aac1f1ea&x-expires=1720062000&x-signature=wJjEgg6k2nutXRBE5rOHd6hMPHk%3D&shp=30310797&shcp=-","6912003277693435910","1609326180","2020-12-30T11:03:00.000Z","0",,"1","https://www.tiktok.com/@brennalip/video/6911139349606239493","@liversliv","6691378500538401797","vmhh1","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a31e2d533bbf5143db0db92771af2752~c5_100x100.jpg?lk3s=30310797&nonce=51891&refresh_token=c2e7eb062750fef848a410769652b1d9&x-expires=1720062000&x-signature=huBp7Is0o8TXsWQhh%2F9zpHTo874%3D&shp=30310797&shcp=-","6911991972610179073","1609323542","2020-12-30T10:19:02.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@sophiejane632 @shopxnova @beccalloyd73","6774815489883456518","asianpersuasion365","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/59a0cbca59b30f2abf38788a71b9a45f~c5_100x100.jpg?lk3s=30310797&nonce=20911&refresh_token=5d6c345d221e6afb01ec52bfce7eb068&x-expires=1720062000&x-signature=TZO9uTKtBuYaDXCXWBLCc5Kwguc%3D&shp=30310797&shcp=-","6916857131367579649","1610456300","2021-01-12T12:58:20.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@cleokhant","6727236528592421894","lizziemcguire1244","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/520440cc2a06ee75c6c4e3f4c57bec2a.jpg?lk3s=30310797&nonce=28789&refresh_token=856589e9b32700aec5f48cc2dec44603&x-expires=1720062000&x-signature=6NZbdQQAwCHSYiiQbD%2BPtbBognY%3D&shp=30310797&shcp=-","6916739829565276161","1610428990","2021-01-12T05:23:10.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio @dixiedamelio","6795791950413071365","forfreash","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/924ad4314855a08731e654d955a8ae4a.jpg?lk3s=30310797&nonce=55550&refresh_token=b1e1228dbc33be94ef4abd896c2c3ced&x-expires=1720062000&x-signature=LYr7WgPA7CqDv612y4DmLMAiUQc%3D&shp=30310797&shcp=-","6911868422473580546","1609294784","2020-12-30T02:19:44.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@brycehall","311060584987533312","blankblankblank656","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c3a1b3b1be7383534f7146f541b92d6d~c5_100x100.jpg?lk3s=30310797&nonce=35674&refresh_token=31c3dd755cf8d8aea9547b2df5d1d0f7&x-expires=1720062000&x-signature=QVxeSJzfuh9Cs3P5VPfmWpDeJ44%3D&shp=30310797&shcp=-","6911796534871490565","1609278040","2020-12-29T21:40:40.000Z","0",,"2","https://www.tiktok.com/@brennalip/video/6911139349606239493","@charlidamelio @dixiedamelio @lilhuddy @noahbeck","6768846897500570629","huskykisses_","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/eea328e39c0ec96a7c2abc7611b5c0dc~c5_100x100.jpg?lk3s=30310797&nonce=12737&refresh_token=36446bbe9edcee6d83441cd2dfd623c0&x-expires=1720062000&x-signature=UGNpfEdUXEqKzZNuiCkivvjE%2BKU%3D&shp=30310797&shcp=-","6911205303636312069","1609140387","2020-12-28T07:26:27.000Z","59",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","wear a mask we are in a still fucking globalpandemic . miss girl i love the message but that tattoo is-","6573252287341838341","miissmisery","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4789da4098943a8643c9639737f20807~c5_100x100.jpg?lk3s=30310797&nonce=54754&refresh_token=3a5ed5f0aac74da30c62ab1b9a59af45&x-expires=1720062000&x-signature=XKs4P0kyAdmOvYHPQSlH7qA1x2M%3D&shp=30310797&shcp=-","6911436854286204933","1609194294","2020-12-28T22:24:54.000Z","6",,"1","https://www.tiktok.com/@brennalip/video/6911139349606239493","I am someone who is at very high risk. In my area the hospitals are full they are turning people away. If I get the virus there is a very high","6532049719894474753","ghost_cherry_","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/85a109c50998be6ac74d18013c59e493~c5_100x100.jpg?lk3s=30310797&nonce=6926&refresh_token=6971f1ddcaa9e97e68c9847b57415fea&x-expires=1720062000&x-signature=kHxMhkKK84JfKCItWbp4%2BKoIYR8%3D&shp=30310797&shcp=-","6911143509660155909","1609125996","2020-12-28T03:26:36.000Z","6",,"1","https://www.tiktok.com/@brennalip/video/6911139349606239493","I love you. You're a hero. You don't deserve any hate, you're doing your best to educate people.","6819408274330076166","blowawayvibes","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2b0747cc60fe001ed83850d97e6fd92a~c5_100x100.jpg?lk3s=30310797&nonce=62905&refresh_token=86f6a79fb08584364f8c377093d3214f&x-expires=1720062000&x-signature=Ks7lvJ7M2ygkjupXk%2BAYXPgGtFQ%3D&shp=30310797&shcp=-","6912104430578597893","1609349728","2020-12-30T17:35:28.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Not to mention- there was a nurse(or doctor) who got the virus and killed herself so no one else would get it from her.","6626074757287575557","aragingvirgo","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351764624192045102~c5_100x100.jpg?lk3s=30310797&nonce=24990&refresh_token=09add2c8f0192601918b061b8dab0ac5&x-expires=1720062000&x-signature=cLNLT7O1mpM%2BOn7j30SGc%2F%2BDGOU%3D&shp=30310797&shcp=-","6917403018674110469","1610583401","2021-01-14T00:16:41.000Z","1",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","yes. myself & my family had covid recently. My grandfather died. This virus is not a joke what i saw in my own family was traumatic.","6695946058389996549","aalexandra.raee","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353098114448195626~c5_100x100.jpg?lk3s=30310797&nonce=86664&refresh_token=1db405acb495c806a6f9e35676a0d596&x-expires=1720062000&x-signature=KPnkltSO6z5Zh6gTILR6PQvQYe4%3D&shp=30310797&shcp=-","6929754685272899590","1613459250","2021-02-16T07:07:30.000Z","1",,"2","https://www.tiktok.com/@brennalip/video/6911139349606239493","when my mom ,grampa and me got the coronavirus it was hard.","6682851537553769478","star_.jxxx","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346143327701434410~c5_100x100.jpg?lk3s=30310797&nonce=81806&refresh_token=4179c7d4b10cb8efab0875528a7671ac&x-expires=1720062000&x-signature=IHvQ4TR35zZov5AgplDJMMV3Tfg%3D&shp=30310797&shcp=-","7108075694894580522","1654977848","2022-06-11T20:04:08.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","I swear, the cursing is so unnecessary","7085463782772540459","emperor_coffee","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/136fc323788d03ec1793a5ee1ba6107b~c5_100x100.jpg?lk3s=30310797&nonce=46364&refresh_token=0532b991bbd4d9dfc96dc95052b3ce33&x-expires=1720062000&x-signature=w67zPJ2AHl5L%2BvQxcM1UUD5ZieU%3D&shp=30310797&shcp=-","6917008240648060934","1610491485","2021-01-12T22:44:45.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","stupid, even with the backstory","6738121627903329286","doiiarbiii","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0a8e1ea42979dc859cbc731ce7469172.jpg?lk3s=30310797&nonce=13386&refresh_token=066e048fcf6afb0735e627d532054564&x-expires=1720062000&x-signature=fynNVFOnj1jUA6pnWD5LA8qrSxg%3D&shp=30310797&shcp=-","6912000606773673985","1609325552","2020-12-30T10:52:32.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Keep speaking up. Keep using your voice . The world needs people like you right now ❤️","6799906966556836869","aenorris03","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6fe7051c1fc0826f5270badf32cb2696~c5_100x100.jpg?lk3s=30310797&nonce=13356&refresh_token=83061af40f6fc0de7d8bbbbd04609ba3&x-expires=1720062000&x-signature=cDwRTYihfg1p%2BcbPHibU%2BvJAt7A%3D&shp=30310797&shcp=-","6916954680442535942","1610479013","2021-01-12T19:16:53.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","People that don’t wear a mask are the ugliest ppl alive","6655453043053821958","alexmags2","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1637c0b1cd45539fa1b652f86cfe7263.jpg?lk3s=30310797&nonce=8285&refresh_token=02729aa715d9a5cd0110b8b22616e36f&x-expires=1720062000&x-signature=%2BjcG9NFNBP%2FY%2FIVxYzWiVz%2FOk%2FQ%3D&shp=30310797&shcp=-","6911974004794671105","1609319358","2020-12-30T09:09:18.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Your government failed you :((","173723124851630080","katelynpay","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e823498a4a9d42c0308faf35e53d4169~c5_100x100.jpg?lk3s=30310797&nonce=216&refresh_token=f7a4cd3ed0f6bbd78931666051e7aa6b&x-expires=1720062000&x-signature=4zh%2BwQWw0qFxjMCRDJWkqnngjTI%3D&shp=30310797&shcp=-","6911865691113783302","1609294142","2020-12-30T02:09:02.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Sign the petition in my bio to save the artic wildlife from oil drilling it’s easy just put your name and email and make sure to check ✅ the boxes","6619657592396677126","shelovesmenot30","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cc07e913d4e223f684f0305f611adf3e~c5_100x100.jpg?lk3s=30310797&nonce=60318&refresh_token=fa7b11efaa55ed032a1a2a8600418c9e&x-expires=1720062000&x-signature=0FbkGpZvv5gqlrpJ5Y8OFfAVZ3I%3D&shp=30310797&shcp=-","6911851516194488326","1609290841","2020-12-30T01:14:01.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","HMMMM@eatmyass278","6848997464932385797","__michaell___","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a9b70c39dda5adb9c1a42a65eae9a41f~c5_100x100.jpg?lk3s=30310797&nonce=87631&refresh_token=436a38b28c2e92362585e7b2c268ad90&x-expires=1720062000&x-signature=4CYPK3OtMpUgXTuP5cePcMg0siI%3D&shp=30310797&shcp=-","6917780060288598022","1610671188","2021-01-15T00:39:48.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","PERIOD TO MANY PEOPLE ARE AFFECTED BY CORONA BECAUSE PEOPLE ARE BEING SO STUPID","6729244012363121669","lucysaraiskyyy","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348355280947642411~c5_100x100.jpg?lk3s=30310797&nonce=56224&refresh_token=16bc6144ccb116c169757e748fa978f2&x-expires=1720062000&x-signature=41SCNvq6LIG5YdM%2FLlN%2BmbWhLo8%3D&shp=30310797&shcp=-","6917100058982825989","1610512863","2021-01-13T04:41:03.000Z","0",,"1","https://www.tiktok.com/@brennalip/video/6911139349606239493","BECAUSE OF THIS “PANDEMIC” BILLION PEOPLE & CHILDREN ARE STARVING BECAUSE WE STOPPED OU","6769970117692654597","vic_krsch","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7325667592487026693~c5_100x100.jpg?lk3s=30310797&nonce=66923&refresh_token=bf6236586496552a1cbcf9626262ff0a&x-expires=1720062000&x-signature=AmbKCfsU8wWWPLIRTtguZbieMJE%3D&shp=30310797&shcp=-","6912027441230315526","1609331807","2020-12-30T12:36:47.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","facts time Square looked like a normal day yesterday too mask up vitamin D zinc do not play wit ur life","6817226898410619909","matteo_613","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7315643882065100843~c5_100x100.jpg?lk3s=30310797&nonce=82275&refresh_token=c898d9de541953afe3c6e7011f8d5786&x-expires=1720062000&x-signature=1XXabPZFym7qWqGg%2FO8tJgHAAEo%3D&shp=30310797&shcp=-","6917021384421965830","1610494544","2021-01-12T23:35:44.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","the worst part is this somehow became political. i’ve heard from so many conservatives that this is just a “democratic scam”. just furthers the divide","6806834587760165894","dovlover","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/9ee740f4e8443bcf7578c92f3b899930~c5_100x100.jpg?lk3s=30310797&nonce=63670&refresh_token=0b45a5a1c1e28e249fc3034e6c72bb8c&x-expires=1720062000&x-signature=6Is3kOcyKCCpoMYJ1llYpaE%2BulE%3D&shp=30310797&shcp=-","6912022103554260994","1609330556","2020-12-30T12:15:56.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","yall seeing those photos? young and misdle aged people. wear a fucking mask","6617086057569009669","luceeon","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/904ea8665fda615834bca90ff8520bc5~c5_100x100.jpg?lk3s=30310797&nonce=81832&refresh_token=fcfceb25b8361ae7b5c57229ab665984&x-expires=1720062000&x-signature=AmsuiLwb1ibzTrWUhKMFQoLRi3g%3D&shp=30310797&shcp=-","6916997303039819781","1610488937","2021-01-12T22:02:17.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","@jamescharles @charlidamelio @dixiedamelio DO FUCKING BETTER","6743314566145885189","bimbodemon","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7328237628079472645~c5_100x100.jpg?lk3s=30310797&nonce=96770&refresh_token=b475ea70c873c097690205fca6f3d90a&x-expires=1720062000&x-signature=iSShxKWvyEIkxDaB0YGjheRa2VM%3D&shp=30310797&shcp=-","6912010195422576641","1609327788","2020-12-30T11:29:48.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","don't feel bad about being in hospital in the ""hight of the pandemic"" coz the hight wasn't april, its now, coz people still don't ware masks","6833739217487922182","thebeeslife","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2534f853340d0bc3f630552ac17aeb95~c5_100x100.jpg?lk3s=30310797&nonce=56792&refresh_token=7b96c8fe862685c1afc3fe845e5f73a9&x-expires=1720062000&x-signature=plASp6sfoFNgR8PvnvtSoLQ6TBU%3D&shp=30310797&shcp=-","6916967533090226182","1610482005","2021-01-12T20:06:45.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","If I don’t know you personally idgaf about you’re life sorry not sorry","6572335293269377030","brandon_mk7","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326323290182516741~c5_100x100.jpg?lk3s=30310797&nonce=29994&refresh_token=1a0ef6f4b59f9e171a4cedafb2316652&x-expires=1720062000&x-signature=HT6lLFbe4IJQV1IHlIgiUJiEGyI%3D&shp=30310797&shcp=-","6911979027297714178","1609320532","2020-12-30T09:28:52.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","pandemic does mean worldwide, why did everyone start saying global pandemic just bc trump started","6812875065081447429","nugget131217","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7321284004492099630~c5_100x100.jpg?lk3s=30310797&nonce=62444&refresh_token=1d1c66b80c89d8050ab5c7f14a7ee340&x-expires=1720062000&x-signature=kd%2FXpoTbO1kAFg2YEZlXiwDVJ3E%3D&shp=30310797&shcp=-","6916919151818964998","1610470742","2021-01-12T16:59:02.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","Pandemic MEANS global. The redundancy kills me.","6777517789361652742","hiyakooky","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1c0c552cbf502f8db62c568b36991986~c5_100x100.jpg?lk3s=30310797&nonce=15083&refresh_token=dc51a165643f3ffd1f85c84a5a857471&x-expires=1720062000&x-signature=peq7AyQRVf%2BCqBi0iaCuLgKR1mI%3D&shp=30310797&shcp=-","6911960436380434438","1609316204","2020-12-30T08:16:44.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","girlfriend i’m so proud of you to see you use your platform for awareness!! i remember when you only had 500 followers i was one of them!","4516050","isla.boy","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/985501e9a2a0a1bc8d12b4651fd6b39c~c5_100x100.jpg?lk3s=30310797&nonce=30401&refresh_token=416383020e7eb6c2d0321eecfc63fe1f&x-expires=1720062000&x-signature=wQJmI6U%2FsCI92BfCsh17%2BlpxA6w%3D&shp=30310797&shcp=-","6911948190766170118","1609313353","2020-12-30T07:29:13.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","this pandemic really made me feel like movies like I am Legend can become close to reality because of the lack of selfishness from people in the US","6680566322663703558","bey_yv","https://www.tiktok.com/@brennalip/video/6911139349606239493"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332578907683553285~c5_100x100.jpg?lk3s=30310797&nonce=90497&refresh_token=9f36a9242b0a5f1939bfeb084a6be3f2&x-expires=1720062000&x-signature=VNtHpfsGf3zR%2BooxwU4CHdyVlnQ%3D&shp=30310797&shcp=-","6928251121501110278","1613109174","2021-02-12T05:52:54.000Z","0",,"0","https://www.tiktok.com/@brennalip/video/6911139349606239493","That is a terrible tattoo. That line work looks like shit 🤢","6750697137316987910","nicolepeebles8","https://www.tiktok.com/@brennalip/video/6911139349606239493"
