dataset_tiktok-hashtag-scraper_2024-06-27_03-25-54-170
authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3bb5a3367e55971f09cca9b04d43a15d~c5_720x720.jpeg?lk3s=a5d48078&nonce=99644&refresh_token=7d380db0a5c16f9b2b7656f769c96c0d&x-expires=1719630000&x-signature=lYRhh%2FRW6hdf%2FrZRNIbACAkxNms%3D&shp=a5d48078&shcp=b59d6b55,iamluisitiktok,Ese día la luna y las nubes formaron una ilusión que mostraba la mirada de un personaje y muchas personas pudieron notar que se parecía a la pintura de el ángel caido por Alexandre Cabanel.. 😱 Sigueme para más contenido.. 🖤🥀 #historia #mito #leyenda #2020 #pandemia2020 #lucifer #angelcaido #lagrimadelucifer #fallenangel #evil #pensamentos #pandemic #lucifermorningstar #estrelladelamañana #mitologiagrega #iamluisitiktok #parati #sabiasquetiktok #sabiasque? #curiosidades,586900,4584,3900000,3034,18,NEON BLADE,MoonDeity,FALSE,2022-09-04T22:33:14.000Z,https://www.tiktok.com/@iamluisitiktok/video/7139656354028965125
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/079715cf0ba9351949b9fd7c758f427a~c5_720x720.jpeg?lk3s=a5d48078&nonce=30092&refresh_token=3bd969d377100bffd41111f7d09168d1&x-expires=1719630000&x-signature=lLC7UWgGyFU4M1Oqb%2BTlAfTshAU%3D&shp=a5d48078&shcp=b59d6b55,nof4c30,we do not speak of this #2020 #pandemic #fypp #10,582000,22100,2800000,6230,0,original sound,🎧🏴󠁧󠁢󠁳󠁣󠁴󠁿,TRUE,2024-04-27T14:22:35.000Z,https://www.tiktok.com/@nof4c30/video/7362552079258291499
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/4bf5ace0793368984d5e4ff7b1144aee~c5_720x720.jpeg?lk3s=a5d48078&nonce=74771&refresh_token=89abae0ed6f20d754f37c92e98174cce&x-expires=1719630000&x-signature=mo8PdcUOf549kOpAdhLcOlV4oYQ%3D&shp=a5d48078&shcp=b59d6b55,micaelajoelle,#nyc #nycapartment #downtown #bestfriend #fyp #newyorkcity #pandemic,581200,3969,3900000,2830,12,My House (Challenge Version),Flo Rida,FALSE,2021-09-01T23:53:13.000Z,https://www.tiktok.com/@micaelajoelle/video/7003117658212273414
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/95625cbf352d4829f13b4c9340d19372~c5_720x720.jpeg?lk3s=a5d48078&nonce=38597&refresh_token=e188264583c50b234e8b06efac143f4d&x-expires=1719630000&x-signature=7WgydHDXvfin%2F5xfNT2YS3jqtvI%3D&shp=a5d48078&shcp=b59d6b55,thecircleclub,Part 4 of our segment memes! More movies & shows tomorrow #movietok #filmtok #cinema #cinephile #moviememes #moviememe #cinemamemes #pandemicproblems #pandemic #memes #memestiktok #funnymeme #wealllivedthesamelife #humor,573100,15900,3200000,1621,0,Chamber of Reflection (Live Cover),Your Anxiety Buddy,FALSE,2022-12-20T16:57:27.000Z,https://www.tiktok.com/@thecircleclub/video/7179275963635617067
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329086961480646661~c5_720x720.jpeg?lk3s=a5d48078&nonce=1213&refresh_token=739de5dedecd61e8df28d466ac4c7294&x-expires=1719630000&x-signature=uIdZNqxZ5CLnfkL1F%2BUM0hxZEys%3D&shp=a5d48078&shcp=b59d6b55,ferblair,#coronavirus #coronaviruscheck #fyp #parati #foryou #foryoupage #pandemic #stayathome,562400,0,4100000,2142,15,Coronavirus Check,7eer,FALSE,2020-04-01T19:25:57.000Z,https://www.tiktok.com/@ferblair/video/6810826662322736390
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b67a855168b22d93049459928521b920~c5_720x720.jpeg?lk3s=a5d48078&nonce=13341&refresh_token=ef17f51d15d3c2aa2525409a32de0c2a&x-expires=1719630000&x-signature=t0y7jhHfSD0hZqhAJ8L%2BmyetXDA%3D&shp=a5d48078&shcp=b59d6b55,nateunfunny,Anybody remember the goopie dance 😭 #2020 #pandemic #tiktok2020 #2020tiktok #goopiedance #goopie #memesoftiktok,546400,0,4900000,2779,15,original sound,cweamey mac,TRUE,2024-05-02T20:54:52.000Z,https://www.tiktok.com/@nateunfunny/video/7364508634887359749
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b8ae418e5e63d4ce2c3722862a1283c~c5_720x720.jpeg?lk3s=a5d48078&nonce=25019&refresh_token=46d5515f390a0ea32c610ff53114158b&x-expires=1719630000&x-signature=KsTLKSGH8dLe6QS2ODIDeHsuD5w%3D&shp=a5d48078&shcp=b59d6b55,krista.ellen1,#duet with @lizzzzzy_a #mask #nailedit #thebest #thevoiceover #herfacialexpressions #pandemic,543400,0,5700000,563,59,original sound,Celebrity Makeup Artist-Janine,TRUE,2020-08-18T23:09:22.000Z,https://www.tiktok.com/@krista.ellen1/video/6862465055464688901
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b507634f2943b5d6f4110c3074e032da~c5_720x720.jpeg?lk3s=a5d48078&nonce=70159&refresh_token=d000180652d9b22ebea349f2e627612e&x-expires=1719630000&x-signature=ue275Gsbh%2FxpBGwP%2BMKRwt4qjM8%3D&shp=a5d48078&shcp=b59d6b55,a.toxic.virgo,Some of us did the same thing with ww2 so I don’t blame them lol#fypシ #fyp #xyzbca #coronavirus #pandemic,542600,0,2100000,6032,10,Better When I'm Dancin',Meghan Trainor,FALSE,2020-10-16T10:32:14.000Z,https://www.tiktok.com/@a.toxic.virgo/video/6884163981888556290
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/69c08563fb8b2d35a564a1586249ab55~c5_720x720.jpeg?lk3s=a5d48078&nonce=3348&refresh_token=d969275e9a2567e102c4063b42aa1678&x-expires=1719630000&x-signature=WIarzth8ZNqxpIDAvCOPbbjMm5k%3D&shp=a5d48078&shcp=b59d6b55,animetitiezz,#pandemic #VivaCleanHacks #FestiveFashion #fypdongggggggg,526000,0,3000000,1553,12,Steven Universe,L.Dre,FALSE,2020-12-16T04:26:20.000Z,https://www.tiktok.com/@animetitiezz/video/6906705769375354118
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e7f0d4244410fb722d9d57f177f07f34~c5_720x720.jpeg?lk3s=a5d48078&nonce=24764&refresh_token=e551652402d4b61400f827fe8b3cbba7&x-expires=1719630000&x-signature=5TwhFAWhkCmpYcRGqf54799EM4U%3D&shp=a5d48078&shcp=b59d6b55,all_out_pursuit,The #coronavirus ain’t getting me. 😷#Walmart #fyp #funny #virus #pandemic  #scary,519800,0,2700000,1333,14,original sound,All Out Pursuit Outdoors,TRUE,2020-03-02T23:21:23.000Z,https://www.tiktok.com/@all_out_pursuit/video/6799754756660284677
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7328919807552585733~c5_720x720.jpeg?lk3s=a5d48078&nonce=36879&refresh_token=f7d87fb5d0f9c0d97422fb83a23a898e&x-expires=1719630000&x-signature=fdzuQ61psMJjVLJ06j6lV0TZ93o%3D&shp=a5d48078&shcp=b59d6b55,flach_richi,#thelastofus #hongos #pandemia #pandemic ,517400,0,4700000,5072,9,sonido original,Ricardo González,TRUE,2023-03-22T19:11:39.000Z,https://www.tiktok.com/@flach_richi/video/7213450376752794886
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/223fba3bb55b004a4cedabc6fe3a7481~c5_720x720.jpeg?lk3s=a5d48078&nonce=2951&refresh_token=49bdc045237e22ac22478873c989ba5a&x-expires=1719630000&x-signature=wyTdLw97rEOLnwOe4F%2FoWqNjAok%3D&shp=a5d48078&shcp=b59d6b55,itstherosenthals,It’s working! #mom #lifeathome #pandemic #foryoupage,515400,0,2000000,2416,15,original sound,The Rosenthals,TRUE,2020-10-02T17:21:05.000Z,https://www.tiktok.com/@itstherosenthals/video/6879073981685648645
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/530b9932cbbccf106d7e3f6c9bef9821~c5_720x720.jpeg?lk3s=a5d48078&nonce=63839&refresh_token=c397b0f40245bc6e77b5cde89213ea62&x-expires=1719630000&x-signature=mSEiqN2jr8STfFEDAWr6hzXl5Vc%3D&shp=a5d48078&shcp=b59d6b55,buygreensellred,#covid #vienna #pandemic #vaccine #bumbum,505500,0,8900000,14300,75,eredeti hang,buygreensellred,TRUE,2021-11-11T21:50:24.000Z,https://www.tiktok.com/@buygreensellred/video/7029433060617637126
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/155cb3f0238799db1cf232c076de7be6~c5_720x720.jpeg?lk3s=a5d48078&nonce=75809&refresh_token=bc387b55c3ab29c6cb5279d88be698eb&x-expires=1719630000&x-signature=I7kDhkrM%2BU9QYohPtD1VSPX1xDc%3D&shp=a5d48078&shcp=b59d6b55,kayla_marie_a,"not a pitty post just hoping someone relates and if you do, know you’re not alone #somebodythatiusedtoknow #pandemic #2020 #2022",504500,0,3100000,6302,6,YOUR ALL SO PRETTY,Ily,TRUE,2022-03-29T21:14:51.000Z,https://www.tiktok.com/@kayla_marie_a/video/7080633652723436842
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/488c7236084835705058ea9ef63094c9~c5_720x720.jpeg?lk3s=a5d48078&nonce=10645&refresh_token=fdb1ed6fdd24001cf0410550c76b0b25&x-expires=1719630000&x-signature=Fnb8xCp%2FF1ClUCVk0dIQXgIczBo%3D&shp=a5d48078&shcp=b59d6b55,vjpla,#greenscreen been a tough year for career stranger-kissers #nyc #nyclife #pandemic #christmas #romance #hallmarkmovies #couplegoals,501500,0,1900000,4322,14,Gnarls Barkley Crazy Stephen Kramer Glickman,Gustavo Rocque,TRUE,2021-04-10T12:57:02.000Z,https://www.tiktok.com/@vjpla/video/6949512279805218053
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/920a264a2f63b9d22318a24dc3838eb0~c5_720x720.jpeg?lk3s=a5d48078&nonce=7187&refresh_token=568b34dcec9fedb6c2a1ef2b896ce020&x-expires=1719630000&x-signature=W8ZcT3KGJIvTvzawl2OkaSSgbfk%3D&shp=a5d48078&shcp=b59d6b55,whtsbuzzing,PART 2. Share it with someone that needs to know!  Join us for more! #vaccine #covid #pandemic #lifehacks #hack #hacks #information #vaccines #fy,495900,0,12300000,9609,23,Astronaut In The Ocean,Masked Wolf,FALSE,2021-05-28T19:07:44.000Z,https://www.tiktok.com/@whtsbuzzing/video/6967419904668585222
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b2b718b3ae7d202cd499f909609e0f86~c5_720x720.jpeg?lk3s=a5d48078&nonce=85693&refresh_token=d8efa80c5bdbff63586d1cfa11da335f&x-expires=1719630000&x-signature=HD5LkcYegfgmtFtXxXz3ENmwIgw%3D&shp=a5d48078&shcp=b59d6b55,yoleendadong,#stitch with @jtsimpson01 I actually also bought a cute shirt like I thought I was gonna wear it LOLLL 🥲 #pandemic #pandemicproblems #lockdown,493700,0,3200000,1432,19,original sound,LeendaDong,TRUE,2021-01-10T21:17:49.000Z,https://www.tiktok.com/@yoleendadong/video/6916243625634483461
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f0d1b8a7a2524a1363090c580f7de3d3~c5_720x720.jpeg?lk3s=a5d48078&nonce=56684&refresh_token=ddae54b97747d2f3e7463772f90baae6&x-expires=1719630000&x-signature=ch9KhPte1ShqXt%2BkfIU3EPBVGJI%3D&shp=a5d48078&shcp=b59d6b55,shaxkul_mep22,"""Fiebre del valle"" #fiebredelvalle #estadosunidos #hongo #2023 #pandemic #propagacion #sucesos2023 #shaxkul #foryoupage #parati #fyp",487800,0,4600000,17000,38,She Knows,J. Cole,FALSE,2023-02-11T23:40:02.000Z,https://www.tiktok.com/@shaxkul_mep22/video/7199047218744003845
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/30844b1d4aace05fa04b33258f478504~c5_720x720.jpeg?lk3s=a5d48078&nonce=62770&refresh_token=4f2d0179a6d21a4258812aca592f7944&x-expires=1719630000&x-signature=dty6TYrKyEq3JNhG2yroKidZGVM%3D&shp=a5d48078&shcp=b59d6b55,ashtonharrissss,Should’ve played more video games :/ #fyp #OwnTheCurve #gulag #coronavirus #pandemic #viral #foryoupage,487100,0,3600000,982,13,Nike Ticks,YNG Martyr,FALSE,2020-04-19T22:22:56.000Z,https://www.tiktok.com/@ashtonharrissss/video/6817551802406423813
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c2a0616f861f4331a5b2e1170feb84d~c5_720x720.jpeg?lk3s=a5d48078&nonce=74819&refresh_token=6d4ed357cd8d0f78194a70f23a6c3259&x-expires=1719630000&x-signature=6%2FxpJkvSjnQnPHb8OKH805O2EOc%3D&shp=a5d48078&shcp=b59d6b55,marketing_guy,Reply to @lion_lord0  Can you live in a #Tesla ? To make matters worse: during a #pandemic and a snowy #winter? Let’s see 🥶,488800,0,5100000,587,24,original sound,A marketing guy & his Tesla,TRUE,2020-12-10T07:05:30.000Z,https://www.tiktok.com/@marketing_guy/video/6904520392237518082
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/925b1eda582c61443096b1da3d436a83~c5_720x720.jpeg?lk3s=a5d48078&nonce=95782&refresh_token=3449775bfeb0a4c5784ede9910d48f13&x-expires=1719630000&x-signature=2XjvbNpNZzJ%2F6CMkOkaY3Zl3g5g%3D&shp=a5d48078&shcp=b59d6b55,obnoxious_twig,Its been 4 years 😀😀 what… #woman #womaninstem #covid #pandemic #2020 #march13th2020 #masks #fypシ,484900,0,3200000,1135,15,original sound,Vogue,TRUE,2024-03-14T04:06:21.000Z,https://www.tiktok.com/@obnoxious_twig/video/7346065437760802090
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/194a45764cd66a1ab1e4e2dccc799edd~c5_720x720.jpeg?lk3s=a5d48078&nonce=19907&refresh_token=24ec31d782f6fccb623ee8f57aa89d58&x-expires=1719630000&x-signature=JLj73A%2FDWGTDXdnEuSMahTlvlJE%3D&shp=a5d48078&shcp=b59d6b55,siamesedreaaaam,#greenscreen rare aesthetic #2019 #2020 #whippedcoffee #covid #pandemic #2020aesthetic #winter #nostalgic #highschool #americanhighschool #foryou #nostalgia #fall #fallaesthetic,484500,0,1700000,2351,15,Y U Gotta B Like That,Audrey Mika,FALSE,2024-05-07T06:57:22.000Z,https://www.tiktok.com/@siamesedreaaaam/video/7366148191386979627
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346199048447066154~c5_720x720.jpeg?lk3s=a5d48078&nonce=68343&refresh_token=aa96745d5fde64b8c9d25e4181b741c9&x-expires=1719630000&x-signature=FfJmEKBana4YJvc5P8XtUQslO2Y%3D&shp=a5d48078&shcp=b59d6b55,floridazone,#floridaman333 #floridacheck #covid #coronavirüs #floridalife #covid19 #pandemic #covidー19 #besafe,481900,0,5500000,3139,7,original sound,FloridaMan,TRUE,2021-12-30T15:14:52.000Z,https://www.tiktok.com/@floridazone/video/7047514301418016006
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f6d5fc53db8171398a1db85c58387caf~c5_720x720.jpeg?lk3s=a5d48078&nonce=8473&refresh_token=7b829b50fdf880dd24eea4272cbada57&x-expires=1719630000&x-signature=G%2F6m%2BQYXLjWLzCP9xzKxP%2FmSJZ0%3D&shp=a5d48078&shcp=b59d6b55,dwill20,Don’t touch the rail on the escalator 🙃😬 #HoustonAirPort #Pandemic #covid19 #Escalator #GoingUp,480200,0,2500000,4168,21,Oh No,Kreepa,FALSE,2021-03-12T14:43:43.000Z,https://www.tiktok.com/@dwill20/video/6938778301674704134
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335448617156771846~c5_720x720.jpeg?lk3s=a5d48078&nonce=84569&refresh_token=4207163700f747f3a043ee2392f28b0a&x-expires=1719630000&x-signature=T9jn092gdXrKnlIJBrwcdV4wESw%3D&shp=a5d48078&shcp=b59d6b55,ludwigmena,What a time #pandemic #nostalgia #trend #fyp #viral,479700,0,2300000,5036,15,Cool Kids,Echosmith,FALSE,2021-03-28T17:51:44.000Z,https://www.tiktok.com/@ludwigmena/video/6944764124756741382
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78ddb4e12caff9743043be473d1a7b1f~c5_720x720.jpeg?lk3s=a5d48078&nonce=35957&refresh_token=6b955bf0dc8d77b9d6839ea73b0ee41f&x-expires=1719630000&x-signature=d%2BnEfmKvZKBgJuIOj4A9rOtNleQ%3D&shp=a5d48078&shcp=b59d6b55,__nostalgiafeelings__,These Photos Shocked Me #pandemic #2020 #fyp #foryoupage,471600,0,7500000,4220,0,ark patrol let go slowed,when life hits different,TRUE,2023-04-15T18:52:34.000Z,https://www.tiktok.com/@__nostalgiafeelings__/video/7222351471541636394
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c78488328baebed9b4e4912b207872f1~c5_720x720.jpeg?lk3s=a5d48078&nonce=24189&refresh_token=064d211918291c09755448275cfe6021&x-expires=1719630000&x-signature=EniCUJIresO4KQeXo7d6967A%2Foc%3D&shp=a5d48078&shcp=b59d6b55,e3mala_,🥲            #leftist #masks #CO2 #progressive #covid #pandemic #usa #doctor #misinformationkills #disinformation,468900,0,2500000,1990,11,Good Joke,Dez R.,TRUE,2021-08-15T21:57:20.000Z,https://www.tiktok.com/@e3mala_/video/6996779348623641861
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/664325dd9aab8f40707134c33f935be0~c5_720x720.jpeg?lk3s=a5d48078&nonce=21346&refresh_token=e4e58d84f3adf94bfa19f7f7a38a003a&x-expires=1719630000&x-signature=vceldndQQbegYUMltWFftKGkrlU%3D&shp=a5d48078&shcp=b59d6b55,kamalajohnson0,#pitbull #fypp #specialneeds #pet #pandemic #bestfriends #pitbullsaresweet,466700,0,3000000,1173,7,Inside Their Head,TT remix,FALSE,2022-03-18T10:02:35.000Z,https://www.tiktok.com/@kamalajohnson0/video/7076378452873448747
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/26c010352300c9c444427b7c17c879cc~c5_720x720.jpeg?lk3s=a5d48078&nonce=93465&refresh_token=4d027bdf14b2afd6ce9e17be7d37bd60&x-expires=1719630000&x-signature=29lIoXoQzXcoc4wcuFZNy52utAg%3D&shp=a5d48078&shcp=b59d6b55,heathergtv,The #pandemic could be ending sooner... thanks #trump 🤬 #covid19 #politics #news #vaccine #America,462600,0,1200000,9294,47,Pavor  [Hip Hop] - Instrumental,Cuarta Pared Studio,FALSE,2020-12-08T23:07:52.000Z,https://www.tiktok.com/@heathergtv/video/6904026092676320517
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7310493586380816390~c5_720x720.jpeg?lk3s=a5d48078&nonce=55997&refresh_token=ef91465e7ac82659482993abfc99489e&x-expires=1719630000&x-signature=59Dn9oq9dvJDtfDFMXn4g%2B6sVsU%3D&shp=a5d48078&shcp=b59d6b55,pinknews,"During a #congressionalhearing on #pandemic-era #schoolclosures, Representative #MarjorieTaylorGreene accused #AmericanFederationofTeachers President #RandiWeingarten of not being a #mother. Weingarten, who is a stepmother, stated that she is a ""mother by marriage,"" but Greene repeatedly claimed that she is ""not a mother."" #Democrats at the hearing alleged that Taylor Greene engaged in ""cruel personal attacks"" against Weingarten. However, Chairman #BradWenstrup stated that Greene's comments were not in violation of House rules. Weingarten's status as a parent has been characterized differently by the media, with some describing her as a ""step-mother"" and others as an “#adoptivemother."" This is not the first instance in which Weingarten's claim to #parenthood has prompted criticism from conservatives. #Democratic Representative #MaxwellFrost of #Florida ‘put Greene in her place’ with a speech about how his #adoptiveparents are in fact his ‘real parents.’ #queernews #lesbianmoms #queertok #usnews #republicans #culturewars #lgbtqnews #covid19",485100,0,3200000,4987,66,original sound,PinkNews 🏳️‍🌈🏳️‍⚧️,TRUE,2023-05-02T15:38:04.000Z,https://www.tiktok.com/@pinknews/video/7228609818859195674
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3b23c9f8f7b170de97a5c5db6446e4f4~c5_720x720.jpeg?lk3s=a5d48078&nonce=76223&refresh_token=20abedc907067b1deb799bd6b966d99a&x-expires=1719630000&x-signature=Y1%2BIWWEGgh9I1hbAud995XaCp3o%3D&shp=a5d48078&shcp=b59d6b55,thatsassynp,"Another “#covid19 #nurse” who instead of being an #evidencebased professional, would rather lie and deceive. #nursesoftiktok #pandemic #fyp",460800,0,2900000,9380,59,original sound,thatsassynp,TRUE,2020-12-25T20:58:07.000Z,https://www.tiktok.com/@thatsassynp/video/6910301186201619718
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1167c90c923a3f35a509cd6f01d45a93~c5_720x720.jpeg?lk3s=a5d48078&nonce=81299&refresh_token=aaf68b14c35b664ea769fd781b258f0e&x-expires=1719630000&x-signature=uiBEIMjHOfOImk9pWUrDr2wqfg4%3D&shp=a5d48078&shcp=b59d6b55,onlysans2,Apakabar orang orang ini yaa ? . . . . #2020vibes #corona #lockdown #wismaatlet #pandemic,921400,0,7200000,3358,15,DJ SAH - Tiktok,Sarah Suhairi,FALSE,2023-11-18T14:33:18.000Z,https://www.tiktok.com/@onlysans2/video/7302810180289400069
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7212657223385186347~c5_720x720.jpeg?lk3s=a5d48078&nonce=6018&refresh_token=05618a923188485f668b313f3f4e151c&x-expires=1719630000&x-signature=ZPAKVUcTwqW%2B7LTmK%2F6JtLrROuA%3D&shp=a5d48078&shcp=b59d6b55,luxury_lifeyt,#pandemic #unhinged #crazy #pandemicfail #pandemicproblems #pandemiclife #pandemic2020 #fyp #foryou Source: boredpanda.com & twitter,454100,15200,3400000,1605,0,R & B inspired by coffee break,Pink the Sheep,FALSE,2023-05-31T14:44:23.000Z,https://www.tiktok.com/@luxury_lifeyt/video/7239357419007135019
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da38f3aefb537e811eb2f6be5773a41b~c5_720x720.jpeg?lk3s=a5d48078&nonce=41993&refresh_token=837d0f273b5476413ab6108ca8782a48&x-expires=1719630000&x-signature=6Yoq%2FMat3dXhwNzSsLpeXRapUoQ%3D&shp=a5d48078&shcp=b59d6b55,daner_92,#filipinanurse #rnlife #covid19 #nurse #ppe #documentyourdays #nightshift #pandemic #washhands #staysafe,450600,1589,4500000,1778,29,comethru,Jeremy Zucker,FALSE,2020-06-27T12:42:55.000Z,https://www.tiktok.com/@daner_92/video/6843007204342205702
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bb15f0985506cb8f9fce8cb69d07201a~c5_720x720.jpeg?lk3s=a5d48078&nonce=56131&refresh_token=c4db1ad2a59b4dbd56fa0aa2fb3c170f&x-expires=1719630000&x-signature=ALSeqMJvk0z5p59vsv5P0OHw5EQ%3D&shp=a5d48078&shcp=b59d6b55,steveioe,Emergency Room thoughts #hospital #emt #nurse #doctor #paramedic #med #emergency #er #medical #scrubs #emergencyroom #pandemic #covid19 #tips #covid,445000,35200,2600000,5631,48,original sound,Steveioe,TRUE,2020-12-17T00:09:53.000Z,https://www.tiktok.com/@steveioe/video/6907010821138812165
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/44a7c3548ba5af43a573aa38efbbf3ef~c5_720x720.jpeg?lk3s=a5d48078&nonce=80288&refresh_token=ec92bcd800340ca2fa3d96588ec2199f&x-expires=1719630000&x-signature=EsH3m947oy2yhdpJxFIWp9k%2B1Io%3D&shp=a5d48078&shcp=b59d6b55,healingwithin999,Black and White - Juice WRLD (Raw Vocals) LLJW 🖤 #juicewrld #lljw #999 #juicewrldedit #juicewrld999 #banger #tapin #statefair #pandemic,439900,12600,2900000,2635,43,original sound,Nariah🖤,TRUE,2023-10-05T10:04:39.000Z,https://www.tiktok.com/@healingwithin999/video/7286412926750264622
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7325055609328697350~c5_720x720.jpeg?lk3s=a5d48078&nonce=24053&refresh_token=d0eb1a95a3b31ac9ab216bf0359a387b&x-expires=1719630000&x-signature=%2BYiDkaNAPGWYGUNxU10ojvhS3ek%3D&shp=a5d48078&shcp=b59d6b55,harpersbuzzar,Like for Part 2!! #Korean #quarantine #Seoul #COVID #pandemic #GotMilkChallenge #randomthings #unboxing #fyp #fypシ,437400,5013,2200000,2600,41,Renee,SALES,FALSE,2020-08-04T08:53:06.000Z,https://www.tiktok.com/@harpersbuzzar/video/6857049190074191109
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8669c24c6d9566cbad57b161126d5b9e~c5_720x720.jpeg?lk3s=a5d48078&nonce=11627&refresh_token=73e1112202a2f4238b703f34d1cc0698&x-expires=1719630000&x-signature=0fGleT%2Bzmw9uWqpL25WeW0KfMCs%3D&shp=a5d48078&shcp=b59d6b55,onassispoodle,on brand for #onAssis. #dogsoftiktok #pandemic #poodle #puppy #fyp #ROMWEGetGraphic #standardpoodle #bobcat,436600,442,2100000,1445,24,Scary,Background Sounds,FALSE,2021-05-16T17:13:54.000Z,https://www.tiktok.com/@onassispoodle/video/6962937548888919302
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7330382653314744326~c5_720x720.jpeg?lk3s=a5d48078&nonce=24252&refresh_token=ba8ad482a072407305c2cbd14207eadc&x-expires=1719630000&x-signature=DUhIwhl46EVYs%2FbMD5pPh7yZTOU%3D&shp=a5d48078&shcp=b59d6b55,theofficialmardini,Pandemic really uniting us 🤣 #fyp #funny #viral #ohhey #pandemic #lol,435200,37000,5900000,3719,10,Rollin Swishes,Mardini,FALSE,2022-03-15T02:00:55.000Z,https://www.tiktok.com/@theofficialmardini/video/7075141073219243266
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c400c49f133e5a581fc9da8acc16a7db~c5_720x720.jpeg?lk3s=a5d48078&nonce=16682&refresh_token=9ff218e9fd927a624d9a0a8da35225f5&x-expires=1719630000&x-signature=S%2BszadByj%2Ft1VkLKx2xNnNTutk8%3D&shp=a5d48078&shcp=b59d6b55,lucy.hollyoak,I really don’t help myself tbh 😂 #unistudent #pandemic #unipandemic #assignment #dissertation #studenttiktok,433500,20700,2200000,7021,16,original sound,Lucy Hollyoak,TRUE,2021-02-28T00:30:47.000Z,https://www.tiktok.com/@lucy.hollyoak/video/6934105445531405574
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310781923587981355~c5_720x720.jpeg?lk3s=a5d48078&nonce=88967&refresh_token=ae3ff1839aa5e5dca27434a812ce6add&x-expires=1719630000&x-signature=i%2BeGRClJMAVei0QSyiUn31UfO6g%3D&shp=a5d48078&shcp=b59d6b55,spicyycam_,Reply to @gyropyre do it then #foryou #challenge #habenero #pandemic,428900,1989,2600000,14100,54,original sound,Spice King,TRUE,2020-06-08T15:26:02.000Z,https://www.tiktok.com/@spicyycam_/video/6835998625542196486
